@RELATION regressao-ptpt-treino-entailment
@ATTRIBUTE tfidf REAL
@ATTRIBUTE word2vec REAL
@ATTRIBUTE binario REAL
@ATTRIBUTE tamanho REAL
@ATTRIBUTE class {Neutral, Entailment, Paraphrase}

@DATA

3.1302465764267966 , 3.84 , 0.37 , 0.95 , Neutral
2.423057104300626 , 3.92 , 0.6 , 0.7142857142857143 , Neutral
2.5494296320260785 , 3.32 , 0.11 , 0.8181818181818182 , Neutral
2.5108056377412873 , 3.68 , 0.0 , 0.75 , Neutral
2.4560389170366577 , 4.2 , 0.33 , 0.6 , Neutral
3.7769084142704568 , 4.4 , 0.71 , 0.8235294117647058 , Entailment
2.3349973617996183 , 3.68 , 0.27 , 0.75 , Neutral
2.613838553201788 , 4.24 , 0.47 , 0.8823529411764706 , Entailment
1.7088669799394962 , 3.24 , -0.25 , 0.5 , Neutral
2.304407657415202 , 3.92 , 0.27 , 0.6470588235294118 , Entailment
1.6407642288543514 , 3.4 , 0.07 , 0.8333333333333334 , Neutral
1.7491122588299928 , 3.36 , -0.29 , 0.9333333333333333 , Neutral
3.296095318775652 , 3.76 , 0.29 , 0.875 , Neutral
2.0080778370477694 , 3.72 , 0.08 , 0.6190476190476191 , Neutral
3.6140641101509026 , 4.48 , 0.56 , 0.782608695652174 , Paraphrase
3.1484981367784495 , 4.24 , 0.44 , 0.9444444444444444 , Entailment
3.9040781211293742 , 4.88 , 1.0 , 0.5 , Entailment
2.5773321385049366 , 4.16 , 0.43 , 0.7777777777777778 , Entailment
1.736924104683421 , 3.12 , -0.07 , 0.9375 , Neutral
2.2398346859971725 , 3.64 , 0.14 , 0.9333333333333333 , Neutral
3.369642767599146 , 3.8 , 0.33 , 0.9230769230769231 , Neutral
1.9495071587351165 , 3.28 , 0.14 , 0.875 , Neutral
2.9955127636239376 , 4.68 , 0.69 , 0.5238095238095238 , Entailment
2.874940368871378 , 3.6 , 0.25 , 0.9411764705882353 , Neutral
1.8289492828819942 , 3.4 , -0.14 , 0.75 , Neutral
1.874565809609975 , 3.2 , 0.0 , 0.5833333333333334 , Neutral
2.364239339512841 , 3.08 , -0.14 , 0.7777777777777778 , Neutral
2.455577387253799 , 3.44 , 0.14 , 0.7777777777777778 , Neutral
2.658462725328499 , 3.76 , 0.33 , 0.75 , Neutral
2.576715333773774 , 3.4 , 0.07 , 0.875 , Neutral
2.7950948984017043 , 3.72 , 0.29 , 0.85 , Neutral
3.2496978488651767 , 4.12 , 0.45 , 0.7857142857142857 , Neutral
3.030031418460089 , 3.8 , 0.45 , 0.6875 , Neutral
2.53562010456663 , 3.28 , 0.0 , 0.8235294117647058 , Neutral
3.009223761577692 , 3.96 , 0.33 , 0.8 , Neutral
1.8256096971618652 , 3.16 , -0.18 , 0.9444444444444444 , Neutral
3.4278683106859997 , 4.32 , 0.57 , 0.7777777777777778 , Entailment
1.6890056457771307 , 3.68 , 0.25 , 0.6153846153846154 , Neutral
3.5899563545834536 , 5.0 , 1.0 , 0.30434782608695654 , Entailment
3.8797623732877384 , 4.16 , 0.37 , 1.0 , Entailment
3.2026589361575573 , 3.92 , 0.47 , 0.8461538461538461 , Entailment
3.8558013132267224 , 4.24 , 0.56 , 1.0 , Paraphrase
2.4779214199248143 , 3.6 , 0.17 , 0.7058823529411765 , Neutral
1.7928332263322246 , 3.96 , 0.11 , 0.6428571428571429 , Entailment
3.5215026462716352 , 3.92 , 0.56 , 0.6428571428571429 , Neutral
2.9111825965767073 , 3.76 , 0.29 , 0.7368421052631579 , Neutral
2.277687211942056 , 4.04 , 0.38 , 0.8421052631578947 , Neutral
2.560393365793299 , 3.92 , 0.29 , 0.7777777777777778 , Neutral
2.0845516119297534 , 3.4 , 0.42 , 0.8 , Neutral
1.0051129601639184 , 3.56 , 0.08 , 0.6842105263157895 , Neutral
3.8031702565628938 , 4.28 , 0.54 , 0.8666666666666667 , Paraphrase
3.318063394897779 , 4.36 , 0.67 , 0.6666666666666666 , Entailment
1.906530332295298 , 3.28 , -0.29 , 1.0 , Neutral
2.564040495409712 , 3.52 , 0.0 , 0.9090909090909091 , Neutral
2.7321297943762595 , 3.08 , -0.33 , 0.6923076923076923 , Neutral
3.985345457902583 , 4.72 , 0.83 , 0.5714285714285714 , Entailment
2.7736787183406513 , 3.56 , 0.22 , 0.782608695652174 , Neutral
1.4934410919382266 , 3.0 , -0.14 , 0.875 , Neutral
2.434416489537569 , 4.08 , 0.33 , 0.8333333333333334 , Entailment
3.721504790601428 , 4.88 , 0.78 , 0.5925925925925926 , Entailment
2.9002673036281648 , 3.64 , 0.29 , 0.8947368421052632 , Neutral
1.6206891391646492 , 3.12 , -0.06 , 0.8095238095238095 , Neutral
3.8900370062956053 , 4.72 , 0.83 , 0.6 , Entailment
1.700292466444033 , 3.96 , 0.0 , 0.6153846153846154 , Neutral
1.5825115582029525 , 3.4 , 0.04 , 0.95 , Neutral
2.545034818959806 , 3.52 , 0.0 , 0.9411764705882353 , Neutral
3.1137933000880764 , 4.12 , 0.6 , 0.7894736842105263 , Entailment
3.7658377884114236 , 4.32 , 0.5 , 0.5714285714285714 , Neutral
3.108071041742584 , 3.92 , 0.57 , 0.7777777777777778 , Entailment
2.823382885473648 , 4.2 , 0.38 , 0.8125 , Paraphrase
2.408930384975654 , 3.56 , 0.09 , 0.9 , Neutral
2.767552012109757 , 3.96 , 0.47 , 0.6 , Neutral
3.422793297097899 , 4.36 , 0.67 , 0.5714285714285714 , Neutral
3.997450244468055 , 4.2 , 0.54 , 0.9285714285714286 , Entailment
2.5691262570904976 , 3.68 , 0.33 , 0.8823529411764706 , Neutral
2.5221007597635112 , 3.8 , 0.33 , 0.8823529411764706 , Neutral
3.7007677761598705 , 3.88 , 0.29 , 0.8 , Entailment
3.5341127187822576 , 4.72 , 0.82 , 0.6470588235294118 , Entailment
2.506259152982672 , 3.68 , 0.24 , 0.8947368421052632 , Neutral
2.545955745986249 , 3.52 , 0.29 , 0.9333333333333333 , Neutral
2.832632826874291 , 4.0 , 0.5 , 0.75 , Entailment
3.185715623696252 , 4.0 , 0.45 , 0.9166666666666666 , Paraphrase
1.6660828351361523 , 3.44 , -0.07 , 0.7894736842105263 , Neutral
2.317880183940443 , 3.0 , -0.18 , 0.8095238095238095 , Neutral
2.017687309047931 , 3.12 , 0.0 , 0.7272727272727273 , Neutral
2.3655713015214346 , 3.56 , 0.0 , 0.8333333333333334 , Neutral
1.5455816927905965 , 3.08 , -0.08 , 0.7647058823529411 , Neutral
3.4169277311246944 , 4.16 , 0.5 , 0.8 , Paraphrase
2.500203824034344 , 3.64 , 0.1 , 0.9523809523809523 , Neutral
2.8201208290846824 , 4.04 , 0.5 , 0.6 , Neutral
2.1895601798675965 , 3.8 , 0.0 , 1.0 , Neutral
3.972924780473762 , 4.64 , 0.54 , 0.9285714285714286 , Paraphrase
2.610605814358196 , 3.68 , 0.17 , 0.8 , Entailment
3.018946568073273 , 4.36 , 0.43 , 0.4375 , Entailment
1.9501515549816162 , 3.44 , 0.14 , 0.7 , Neutral
1.8381702923481438 , 3.48 , 0.13 , 0.6666666666666666 , Neutral
1.77833094142315 , 3.28 , -0.17 , 0.9230769230769231 , Neutral
3.4125520984501336 , 4.16 , 0.56 , 0.8181818181818182 , Entailment
3.6073251185791326 , 4.64 , 0.75 , 0.7272727272727273 , Entailment
1.9165250110607452 , 3.36 , -0.09 , 0.7333333333333333 , Entailment
2.5018726068600237 , 3.8 , 0.17 , 0.7058823529411765 , Neutral
3.4065454128892334 , 4.28 , 0.78 , 0.6428571428571429 , Entailment
2.118389783000879 , 3.68 , 0.16 , 0.8260869565217391 , Neutral
2.4832811048437273 , 3.64 , 0.0 , 0.8 , Neutral
2.5253467172601507 , 3.72 , 0.33 , 0.45 , Neutral
4.607824976580214 , 5.0 , 1.0 , 0.782608695652174 , Paraphrase
4.576369706418569 , 5.0 , 1.0 , 0.7647058823529411 , Entailment
2.834289724438844 , 4.0 , 0.14 , 1.0 , Entailment
3.3774133949425016 , 4.04 , 0.6 , 0.625 , Entailment
2.501647316258917 , 3.32 , 0.09 , 0.7857142857142857 , Neutral
1.772799834324026 , 3.48 , 0.22 , 0.9411764705882353 , Neutral
3.680633983609297 , 4.68 , 0.82 , 0.8 , Entailment
2.580878892355263 , 3.84 , 0.33 , 0.5625 , Neutral
2.141442544598279 , 3.68 , 0.23 , 0.6111111111111112 , Neutral
1.8633973687327527 , 3.2 , 0.18 , 0.7727272727272727 , Neutral
3.0161550437381086 , 4.08 , 0.47 , 0.75 , Neutral
3.67702035511868 , 4.28 , 0.6 , 0.7142857142857143 , Entailment
2.6676024316398363 , 3.88 , 0.33 , 0.631578947368421 , Neutral
2.4532843443288543 , 3.6 , 0.0 , 0.9090909090909091 , Neutral
2.3475645530706726 , 3.24 , 0.2 , 0.7142857142857143 , Neutral
2.711967027415823 , 3.48 , 0.08 , 0.8666666666666667 , Neutral
2.796093588911233 , 3.48 , 0.14 , 0.8235294117647058 , Neutral
3.6259433806171675 , 4.12 , 0.57 , 0.875 , Paraphrase
3.445010026373819 , 4.24 , 0.41 , 0.9444444444444444 , Neutral
3.3443384161242853 , 4.04 , 0.5 , 0.8888888888888888 , Entailment
2.3219635583911193 , 3.72 , 0.05 , 0.85 , Neutral
2.1970446378363384 , 3.2 , 0.23 , 0.7222222222222222 , Neutral
2.7648993114054115 , 4.2 , 0.5 , 0.6 , Entailment
2.379677737782006 , 3.64 , 0.2 , 0.5 , Neutral
2.134042348393646 , 3.28 , 0.06 , 0.9444444444444444 , Neutral
1.3834099905706203 , 3.08 , -0.09 , 0.6111111111111112 , Neutral
3.1371486051030586 , 4.24 , 0.64 , 0.55 , Entailment
3.246480027319357 , 4.52 , 0.64 , 0.6875 , Entailment
1.909647866776811 , 3.76 , 0.14 , 0.7777777777777778 , Neutral
2.0166163839237186 , 3.52 , -0.07 , 0.7058823529411765 , Neutral
3.13581946651524 , 3.8 , 0.33 , 0.8823529411764706 , Entailment
2.6531776763667057 , 3.84 , 0.22 , 0.7222222222222222 , Neutral
2.8340681449346734 , 3.44 , -0.14 , 0.6428571428571429 , Neutral
2.986334078397646 , 4.0 , 0.38 , 0.8421052631578947 , Neutral
2.7562917518923795 , 3.48 , 0.25 , 0.9411764705882353 , Neutral
2.657943661058161 , 3.24 , 0.2 , 0.8333333333333334 , Neutral
2.982464148992719 , 3.68 , 0.14 , 0.4583333333333333 , Neutral
1.673333626071586 , 3.28 , 0.08 , 0.6190476190476191 , Neutral
4.2127485161503895 , 5.0 , 1.0 , 0.5789473684210527 , Entailment
2.1855396819772026 , 3.28 , 0.24 , 1.0 , Neutral
2.915062487846493 , 4.2 , 0.57 , 0.7 , Entailment
3.0192285168299935 , 3.72 , 0.33 , 0.9 , Neutral
2.950903169568675 , 3.88 , 0.09 , 0.55 , Entailment
2.1112809185443546 , 3.96 , 0.17 , 0.5882352941176471 , Neutral
2.8733042151852297 , 3.64 , 0.33 , 0.5454545454545454 , Neutral
4.52848160920658 , 4.84 , 0.93 , 0.9615384615384616 , Paraphrase
2.8833768838607794 , 4.36 , 0.33 , 0.35294117647058826 , Entailment
2.8126386872429396 , 3.6 , 0.2 , 0.7894736842105263 , Neutral
3.5259522143214945 , 4.04 , 0.44 , 0.9 , Neutral
2.4087839512877185 , 3.48 , 0.29 , 0.6666666666666666 , Neutral
3.3963084152142735 , 4.04 , 0.6 , 0.7894736842105263 , Entailment
2.38931944020946 , 4.52 , 0.5 , 0.625 , Entailment
1.8404970126615192 , 3.24 , -0.12 , 0.8 , Neutral
1.37514278300857 , 3.32 , 0.2 , 0.9090909090909091 , Neutral
2.123963353080758 , 3.2 , -0.07 , 0.7142857142857143 , Neutral
3.6328188778238344 , 4.48 , 0.56 , 0.8333333333333334 , Entailment
3.573386713358224 , 4.04 , 0.57 , 0.875 , Paraphrase
3.0002649045489185 , 3.52 , 0.09 , 0.9166666666666666 , Neutral
3.856149516148434 , 4.84 , 0.71 , 0.8235294117647058 , Entailment
1.7496451348880793 , 3.56 , 0.0 , 0.5 , Neutral
2.3441618749223903 , 3.8 , 0.18 , 1.0 , Neutral
2.021113929052067 , 3.08 , -0.14 , 0.8235294117647058 , Neutral
3.6434637053811025 , 4.84 , 0.8 , 0.8333333333333334 , Entailment
3.4600176701500183 , 3.8 , 0.29 , 0.6363636363636364 , Neutral
2.188373731237844 , 3.16 , 0.25 , 1.0 , Neutral
3.264529250853315 , 3.8 , 0.33 , 1.0 , Neutral
3.566199411096639 , 4.48 , 0.69 , 0.7222222222222222 , Entailment
1.5261779675224483 , 2.92 , 0.23 , 0.7647058823529411 , Neutral
1.6969792289255876 , 3.52 , -0.14 , 0.7 , Neutral
3.4006386060801277 , 3.8 , 0.47 , 1.0 , Neutral
2.9354491407411922 , 3.68 , 0.23 , 0.9285714285714286 , Paraphrase
2.0821186968926235 , 3.6 , 0.0 , 0.9333333333333333 , Neutral
3.0957270826380188 , 4.24 , 0.54 , 0.7222222222222222 , Paraphrase
2.986544361491206 , 4.56 , 0.56 , 0.5 , Neutral
3.0438653667996434 , 3.6 , -0.2 , 0.7692307692307693 , Neutral
3.263809162118718 , 4.24 , 0.6 , 0.75 , Entailment
2.7160115878319813 , 3.48 , 0.29 , 0.875 , Neutral
2.5027584246558465 , 3.4 , 0.2 , 0.8333333333333334 , Neutral
2.5799867980327553 , 3.32 , 0.0 , 0.8333333333333334 , Neutral
3.2815346416277564 , 3.68 , 0.17 , 0.8571428571428571 , Neutral
2.8327996234950015 , 3.96 , 0.25 , 0.5 , Entailment
2.335898722354761 , 3.76 , 0.11 , 0.7777777777777778 , Neutral
2.35690424551298 , 3.28 , 0.27 , 0.9166666666666666 , Neutral
2.3982537613523345 , 3.4 , 0.08 , 0.8125 , Neutral
3.009740216288116 , 4.16 , 0.25 , 0.6153846153846154 , Neutral
4.194293348264667 , 4.68 , 0.83 , 0.6666666666666666 , Paraphrase
2.863450839047093 , 3.88 , 0.33 , 0.631578947368421 , Neutral
2.7355974435872286 , 3.68 , 0.33 , 0.7894736842105263 , Neutral
2.9177985267506026 , 3.36 , 0.29 , 0.9444444444444444 , Neutral
2.1597051525047326 , 3.52 , 0.0 , 1.0 , Neutral
2.548326848566967 , 3.84 , 0.33 , 0.5714285714285714 , Neutral
3.728652634063732 , 4.2 , 0.38 , 1.0 , Paraphrase
3.524603742654885 , 4.44 , 0.5 , 0.7272727272727273 , Entailment
